Keyword,Location,Job_title,Job_link,Company,Company_link,Job_location,Post_time,Applicants_count,Job_description,Seniority_level,Employment_type,Job_function,Industries
Data,United States,"Data Engineer, Jr.",https://www.linkedin.com/jobs/view/data-engineer-jr-at-altamira-technologies-corporation-3523764816?refId=vOXtr8CJ%2BjWkW8i1d1u5RA%3D%3D&trackingId=6Ik7qcv4lztAVjZOa0XPeQ%3D%3D&position=3&pageNum=6&trk=public_jobs_jserp-result_search-card,"
                Altamira Technologies Corporation
              ",https://www.linkedin.com/company/altamira-corporation?trk=public_jobs_topcard-org-name,"
              Tampa, FL
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      5 hours ago
  
      ","
          79 applicants
        ","Data Engineer

Altamira delivers a variety of analytic and engineering capabilities to the US National Security community, but the tech culture and the caliber of the individuals that bring these capabilities to fruition are what really set us apart. We’re a curious, responsive, dedicated bunch spread across many corporate cultures. Dayton, OH is highly focused on the Space-based mission set with a heavy emphasis on sensor exploitation and analysis; Tampa, FL focuses on ‘art-of-the-possible’ analytics of all kinds with an emphasis on graph technologies, NLP, and wrangling complex data sets; and all forces converge at our headquarters in the Northern Virginia/Washington DC area where we host our tech events and support engineering and analytic missions across several IC and DOD agencies.

While our work occurs in different states and different mission domains, we’ve got analytics at the heart of every operation and genuine curiosity for new methods, techniques, and solutions. Our specialties are data science and analytics, data engineering, software engineering, and end-to-end analytic solutions architecture. We’ve also got some awesome benefits like the Altamira Healthy Living program, with ongoing competitions and a flexible spending stipend for health and wellness-related items.

Location: Tampa, FL

The Role: The Data Engineer will support data scientists and analysts through wrangling and readying of datasets for analysis. The Data Engineer will be versed in Extract, Transforms, Load (ETL) techniques and technologies, and will also be familiar with a variety of database types, schemas, and ontologies for centralized data storage. You’ll be working on an interdisciplinary team serving as the data custodian, responsible for its provenance, accuracy, and location throughout project execution. The workflows that you design will support a variety of analytics and analytic applications.

Your skills:

Demonstrable expertise in software development or software engineering
Working knowledge of 2 or more programming languages
Experience with Agile software development practices and tools such as JIRA and Confluence
Experience designing and delivering software solutions in cloud environments (AWS strongly preferred)
Experience with multiple database types, and designing ontologies and schemas in support of various analytic or query-based applications (e.g., ElasticSearch, Cassandra, JanusGraph)
Familiarity with producing Analysis of Alternatives (AoA) of data storage methods is strongly desired
Familiarity with containerization tools and techniques, container orchestration, and workflow management, to include technologies such as Docker, Kubernetes, Jenkins, or Terraform is desired


Your quals:

Secret, TS, or TS/SCI clearance (TS/SCI strongly preferred)
1+ years in a software development or software engineering role supporting analytic applications
Bachelor’s Degree (BS) or higher in technical field related to software development
Experience delivering software or technical solutions to DOD or IC customers, USAF, JAIC, NRO, NGA, or other intelligence organizations preferred


Altamira is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, or protected veteran status. We focus on recruiting talented, self-motivated employees that find a way to get things done. Join our team of experts as we engineer national security!","
            Entry level
          ","
          Full-time
        ","
            Information Technology
          ","
          Software Development
          "
Data,United States,Social Media Data Entry Administrative (Remote),https://www.linkedin.com/jobs/view/social-media-data-entry-administrative-remote-at-scudder-investments-3527028418?refId=qkB%2FXZP3jrO2zBPhKxgVlw%3D%3D&trackingId=dJYiJEDx51c7QYcYufkcqg%3D%3D&position=9&pageNum=7&trk=public_jobs_jserp-result_search-card,"
                Scudder Investments
              ",https://www.linkedin.com/company/scudder-investments?trk=public_jobs_topcard-org-name,"
              New York, NY
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      2 hours ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","We are seeking a detail-oriented and self-motivated individual to join our team as a Social Media Data Entry Administrative. The successful candidate will be responsible for collecting, entering, and managing social media data for various clients. This is a remote position, so the ideal candidate should have experience working independently and have excellent time-management skills.

Responsibilities

Collect and organize social media data from various sources, including social media platforms, analytics tools, and client reports.
Enter and manage data in spreadsheets or databases, ensuring accuracy and completeness.
Conduct quality checks to identify and correct errors or inconsistencies in the data.
Prepare and present data reports to clients or internal team members.
Collaborate with other team members to identify opportunities for data-driven insights and improvements.
Stay up-to-date with industry trends and best practices in social media data management.

Requirements

Proven experience as a data entry administrator, preferably in a social media or digital marketing environment.
Excellent attention to detail and organizational skills.
Strong proficiency in Microsoft Excel or Google Sheets.
Familiarity with social media platforms (Facebook, Twitter, Instagram, LinkedIn, etc.) and analytics tools (Google Analytics, Sprout Social, Hootsuite, etc.).
Ability to work independently, prioritize tasks, and meet deadlines.
Excellent communication skills, both written and verbal.
Bachelor's degree in business, marketing, or a related field is preferred.

Working Conditions

This is a remote position, so the successful candidate should have access to a reliable computer and high-speed internet connection. The candidate should be comfortable working from home and communicating with team members and clients via email, phone, or video conferencing tools. The candidate should be able to work flexible hours to accommodate clients in different time zones.

Salary

The salary for this position is dependent on experience and qualifications.

If you have a passion for data and social media, and enjoy working in a fast-paced and dynamic environment, we encourage you to apply for this exciting opportunity.","
            Entry level
          ","
          Full-time
        ","
            Administrative
          ","
          Financial Services
          "
Data,United States,Social Media Data Entry Administrative (Remote),https://www.linkedin.com/jobs/view/social-media-data-entry-administrative-remote-at-scudder-investments-3527032037?refId=qkB%2FXZP3jrO2zBPhKxgVlw%3D%3D&trackingId=JXaEcBFXWSDK8UqMGhC6BQ%3D%3D&position=10&pageNum=7&trk=public_jobs_jserp-result_search-card,"
                Scudder Investments
              ",https://www.linkedin.com/company/scudder-investments?trk=public_jobs_topcard-org-name,"
              New York, NY
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      2 hours ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","We are seeking a detail-oriented and self-motivated individual to join our team as a Social Media Data Entry Administrative. The successful candidate will be responsible for collecting, entering, and managing social media data for various clients. This is a remote position, so the ideal candidate should have experience working independently and have excellent time-management skills.

Responsibilities

Collect and organize social media data from various sources, including social media platforms, analytics tools, and client reports.
Enter and manage data in spreadsheets or databases, ensuring accuracy and completeness.
Conduct quality checks to identify and correct errors or inconsistencies in the data.
Prepare and present data reports to clients or internal team members.
Collaborate with other team members to identify opportunities for data-driven insights and improvements.
Stay up-to-date with industry trends and best practices in social media data management.

Requirements

Proven experience as a data entry administrator, preferably in a social media or digital marketing environment.
Excellent attention to detail and organizational skills.
Strong proficiency in Microsoft Excel or Google Sheets.
Familiarity with social media platforms (Facebook, Twitter, Instagram, LinkedIn, etc.) and analytics tools (Google Analytics, Sprout Social, Hootsuite, etc.).
Ability to work independently, prioritize tasks, and meet deadlines.
Excellent communication skills, both written and verbal.
Bachelor's degree in business, marketing, or a related field is preferred.

Working Conditions

This is a remote position, so the successful candidate should have access to a reliable computer and high-speed internet connection. The candidate should be comfortable working from home and communicating with team members and clients via email, phone, or video conferencing tools. The candidate should be able to work flexible hours to accommodate clients in different time zones.

Salary

The salary for this position is dependent on experience and qualifications.

If you have a passion for data and social media, and enjoy working in a fast-paced and dynamic environment, we encourage you to apply for this exciting opportunity.","
            Entry level
          ","
          Full-time
        ","
            Administrative
          ","
          Financial Services
          "
Data,United States,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-manulife-3526726983?refId=qkB%2FXZP3jrO2zBPhKxgVlw%3D%3D&trackingId=QA2OLsVWXHP%2BrhL1Y95iWw%3D%3D&position=14&pageNum=7&trk=public_jobs_jserp-result_search-card,"
                Manulife
              ",https://ca.linkedin.com/company/manulife-financial?trk=public_jobs_topcard-org-name,"
              Boston, MA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      6 hours ago
  
      ","
          77 applicants
        ","Are you looking for a supportive, collaborative workplace with great teams and inspiring leaders? You’ve come to the right place. We’re looking for ambitious people who share our values and want to make every day better for people around the world. If this sounds like you, and the career below sounds exciting, we’d like to hear from you.

Working Arrangement

Hybrid

Job Description

At John Hancock, data scientists work collaboratively with data and machine learning engineers, IT, and subject matter authorities to create analytical models and data architectures to solve the most pressing business problems. Working within a modern MLOps framework, data scientists are constantly delivery value by deploying their solutions in cloud-based production environments.

The Opportunity

The data scientist is accountable for delivering business value with data by focusing on key corporate objectives, including portfolio optimization, expense efficiency, growth acceleration, digital customer leadership, fraud detection, and high-performance of the team. The data scientist is a business value enabler bridging between data assets, technology, and business expertise. The data scientist is responsible for designing, building, and deploying business interpretable and performant analytics solutions and applications. The data scientist works closely with data and machine learning engineers to deploy systematic, modular, and scalable, self-service capabilities to continuously increase the capacity of the advanced analytics team to deliver value. The data scientist leverages and shares their deep knowledge of, and experience with, a wide variety of data analytics practices and methods. The data scientist helps others to improve their knowledge and understanding of the use of data and technology.

Responsibilities

Bridging between data assets, technology, and business expertise

Collaborate shoulder-to-shoulder with business experts.
Understand the business, the associated processes, systems & data environment.
Research, explore, and experiment with data driven business ideas.
Research & leverage published material to gain a comprehensive understanding of data science practices and methods.

Designing and building business interpretable and performant analytics solutions

Develop and implement data analytics enabled solutions to improve and re-imagine business process, to generate insights, and support strategy development.
Work on problems of diverse scope and complexity requiring the in-depth analysis of data.
Quickly develop enough business insight to connect data sources across multiple diverse and complex systems.
Generate relevant, actionable insights based on iterative data analysis, translating data-driven output into business language, and making appropriate recommendations to business partners.
Work closely with business teams and data science engineers to collaboratively build and deliver rich data content for analysis.
Deploy rich data and analytics content in business applications.
Understand how the analysis of data impacts a broader business strategy, including the core drivers of business value.
Prepare cases on the benefits of the analytics work.

Elevate data and analytics skills in the business

Help business partners better understand the use of data, drawing on a thorough understanding of and experience with data analytics and predictive modeling.
Identify and guide natural data champions in the business to enhance the profitable use of data.
Learn salient business concepts from data champions and enable them to creatively use data assets.

What motivates you?

You obsess about customers, listen, engage and act for their benefit.
You think big, with curiosity to discover ways to use your agile approach and enable business outcomes.
You thrive in teams and enjoy getting things done together.
You take ownership and build solutions, focusing on what matters.
You do what is right, work with integrity and speak up.
You share your humanity, helping us build a diverse and inclusive work environment for everyone.

Basic Qualifications

What we are looking for

Masters in quantitative field (Computer Science, Mathematics, Physics, Machine Learning, AI, Statistics, or equivalent)
Knowledge and expertise with SQL with Oracle, MySQL, and Relational Databases
Skilled with Java, C++, or other programming language, as well as with R, SAS, MATLAB, Python, Julia or similar languages
2+ years of experience working in data science in a consumer product company working with Machine Learning Scientists, Data Scientists, Research Scientists, Applied Scientists, or equivalent fields

Preferred Qualifications

A PhD in a quantitative field (Computer Science, Mathematics, Physics, Machine Learning, Bioinformatics AI, Statistics, or equivalent)
Practical experience in several of the following areas: machine learning, NLP, statistics, experimental design, deep learning, recommendation systems,
Knowledge and experience in network and graph based analytics techniques including graph databases
Functional knowledge of Azure Cloud Platform such as Azure ML and Data Factory
Ability to distill informal customer requirements into problem definitions, dealing with ambiguity and competing objectives
Superior verbal and written communication skills, ability to convey thorough mathematical concepts and considerations to non-experts
Excited about working in a diverse group and contributing to an inclusive culture.

What can we offer you?

A competitive salary and benefits packages.
A growth trajectory that extends upward and outward, encouraging you to follow your passions and learn new skills.
A focus on growing your career path with us.
Flexible work policies and strong work-life balance.
Professional development and leadership opportunities.

Our commitment to you

Values-first culture: We lead with our Values every day and bring them to life together.
Boundless opportunity: We create opportunities to learn and grow at every stage of your career.
Continuous innovation: We invite you to help redefine the future of financial services.
Delivering the promise of Diversity, Equity and Inclusion: We foster an inclusive workplace where everyone thrives.
Championing Corporate Citizenship: We build a business that benefits all stakeholders and has a positive social and environmental impact.

Every career at Manulife/John Hancock provides the opportunity to learn new skills and move your career forward. Ready to make an impact somewhere? What are you waiting for? Apply today.

About John Hancock And Manulife

John Hancock is a unit of Manulife Financial Corporation, a leading international financial services group that helps people make their decisions easier and lives better. We operate primarily as John Hancock in the United States, and Manulife globally, including Canada, Asia and Europe. We provide financial advice, insurance and wealth and asset management solutions for individuals, groups and institutions. Assets under management and administration by Manulife and its subsidiaries were CAD$1.3 trillion (US$1.1 trillion) as of June 30, 2021. Manulife Financial Corporation trades as MFC on the TSX, NYSE, and PSE, and under 945 on the SEHK. Manulife can be found at manulife.com.

One of the largest life insurers in the United States, John Hancock supports more than 10 million Americans with a broad range of financial products, including life insurance, annuities, investments, 401(k) plans, and education savings plans. Additional information about John Hancock may be found at johnhancock.com.

Manulife is an Equal Opportunity Employer

At Manulife/John Hancock, we embrace our diversity. We strive to attract, develop and retain a workforce that is as diverse as the customers we serve and to foster an inclusive work environment that embraces the strength of cultures and individuals. We are committed to fair recruitment, retention, advancement and compensation, and we administer all of our practices and programs without discrimination on the basis of race, ancestry, place of origin, colour, ethnic origin, citizenship, religion or religious beliefs, creed, sex (including pregnancy and pregnancy-related conditions), sexual orientation, genetic characteristics, veteran status, gender identity, gender expression, age, marital status, family status, disability, or any other ground protected by applicable law.

It is our priority to remove barriers to provide equal access to employment. A Human Resources representative will work with applicants who request a reasonable accommodation during the application process. All information shared during the accommodation request process will be stored and used in a manner that is consistent with applicable laws and Manulife/John Hancock policies. To request a reasonable accommodation in the application process, contact recruitment@manulife.com.

Salary & Benefits

Salary will vary depending on local market conditions, geography and relevant job-related factors such as knowledge, skills, qualifications, experience, and education/training. Employees also have the opportunity to participate in incentive programs and earn incentive compensation tied to business and individual performance. Please contact recruitment@manulife.com for additional information.

Manulife/John Hancock offers eligible employees a wide array of customizable benefits, including health, dental, mental health, vision, short- and long-term disability, life and AD&D insurance coverage, adoption/surrogacy and wellness benefits, and employee/family assistance plans. We also offer eligible employees various retirement savings plans (including pension/401(k) savings plans and a global share ownership plan with employer matching contributions) and financial education and counseling resources. Our generous paid time off program in the U.S. includes up to 11 paid holidays, 3 personal days, 112.5 hours of vacation, and 40 hours of sick time (or more where required by law) each year, and we offer the full range of statutory leaves of absence.

Know Your Rights I Family & Medical Leave I Employee Polygraph Protection I Right to Work I E-Verify I Pay Transparency

Company: John Hancock Life Insurance Company (U.S.A.)","
            Entry level
          ","
          Full-time
        ","
            Engineering and Information Technology
          ","
          Insurance
          "
Data,United States,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-roth-staffing-3523765779?refId=qkB%2FXZP3jrO2zBPhKxgVlw%3D%3D&trackingId=2307gkPRCF7qedQ1ikzJeQ%3D%3D&position=17&pageNum=7&trk=public_jobs_jserp-result_search-card,"
                Roth Staffing
              ",https://www.linkedin.com/company/rothstaffing?trk=public_jobs_topcard-org-name,"
              Springfield, VA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      5 hours ago
  
      ","
          54 applicants
        ","This contract was just awarded and has the full 10 year contract life remaining. Work is to be performed onsite in Government and Contractor SCIF space in Springfield, VA.




Data Scientist's expertise is needed to support a sophisticated enterprise environment. The Scientist is an active participant in SAFe and Scrum development teams and meetings.

Identify data sources and automate collection processes
Perform preprocessing of structured and unstructured data
Analyze large, complex data sets to identify trends and patterns
Build predictive models and machine learning algorithms
Combine models through ensemble modeling
Present information using data visualization techniques
Propose solutions and strategies to address Key Intelligence Questions
Collaborate with engineering and product development teams

Qualifications:

Active TS/SCI
Bachelor's Degree in Computer Programming, Science, Engineering or a related technical discipline, or the equivalent combination of education, technical training, or work/military experience and 2+ years of experience as a Data Scientist, Data Engineer, ML Engineer, or Data Analysts
3+ years of experience in a Linux environment

Desired Core Skills:

Direct experience and demonstrated proficiency with Python programming to build containerized microservices that use message queues such as activemq or rabbitmq
Experienced in ML Model performance testing and hyperparameter tuning (Tensorboard, wandb, mlflow)
Experience training ML models with GPU acceleration in a containerized environment using common AI frameworks such as Tensorflow or Torch
Experience with workload managers (SLURM, Argo Workflow, Airflow)
Strong problem solving and troubleshooting skills
Strong communication and interpersonal skills
Must possess excellent time management skills and the drive to work unsupervised
Prior experience working with or within the Intelligence Community or a military intelligence unit
Understanding of access management and security groups (i.e., IAM, S3 bucket, SSH, VPN, etc.)
computer vision related experience with torchvision or tensorflow object detection APIs
Additional languages on top of Python preferred (C++, Julia, Go, R)
Familiarity with Cloud Platform AI-ML toolsets (e.g., AWS Sagemaker, GCP Vertex)
Experience building data pipelines with spark, kafka, or nifi","
            Mid-Senior level
          ","
          Full-time
        ","
            Engineering and Information Technology
          ","
          Staffing and Recruiting
          "
Data,United States,Data Entry Specialist,https://www.linkedin.com/jobs/view/data-entry-specialist-at-akkodis-3523750708?refId=qkB%2FXZP3jrO2zBPhKxgVlw%3D%3D&trackingId=I%2Bij1qLnBHZjQAVskL8o3A%3D%3D&position=18&pageNum=7&trk=public_jobs_jserp-result_search-card,"
                Akkodis
              ",https://www.linkedin.com/company/akkodis?trk=public_jobs_topcard-org-name,"
              Renton, WA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      6 hours ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","Akkodis is seeking a Data Entry Specialist for a 4 Month Contract position in Renton WA Ideally looking for applicants to have a solid experience in Excel, pivot tables, and sum columns.




Pay Range: $20-$25/hour on W2




Job Description

Required

Excel, pivot tables, sum columns, put in some formulas, run a google search
Effective written and verbal communication skills
Strong time management and organizational skills
Deadline-oriented and able to handle multiple priorities
Ability to research and problem solve
Good understanding of accounting concepts is helpful
Intermediate MS Excel (charts, pivot tables, VLOOKUPs, etc.)

Desired

SAP S4 Hana

If you are interested in this Data Entry Specialist in Renton WA., then please click APPLY NOW. For other opportunities available at Akkodis go to www.akkodis.com. If you have questions about the position, please contact Varsha Rajput at 610-979-9206 or varsha.rajput@akkodisgroup.com




Equal Opportunity Employer/Veterans/Disabled

Benefit offerings include medical, dental, vision, term life insurance, short-term disability insurance, additional voluntary benefits, commuter benefits, and a 401K plan. Our program provides employees the flexibility to choose the type of coverage that meets their individual needs. Available paid leave may include Paid Sick Leave, where required by law; any other paid leave required by Federal, State, or local law; and Holiday pays upon meeting eligibility criteria.

To read our Candidate Privacy Information Statement, which explains how we will use your information, please visit https://www.modis.com/en-us/candidate-privacy/

The Company will consider qualified applicants with arrest and conviction records.","
            Associate
          ","
          Contract
        ","
            Other
          ","
          IT Services and IT Consulting
          "
Data,United States,Business Data Analyst,https://www.linkedin.com/jobs/view/business-data-analyst-at-justinbradley-3524211300?refId=qkB%2FXZP3jrO2zBPhKxgVlw%3D%3D&trackingId=Y%2FiTmz0JPin%2FJhkrJfhEbA%3D%3D&position=21&pageNum=7&trk=public_jobs_jserp-result_search-card,"
                JustinBradley
              ",https://www.linkedin.com/company/justinbradley?trk=public_jobs_topcard-org-name,"
              Reston, VA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      59 minutes ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","JustinBradley's client, a mortgage financial services organization, is seeking a Business Analyst III to analyze business and all other data processing problems for application to electronic data processing systems. The Business Analyst III is responsible for leading the functional requirements gathering team. The candidate will work directly with internal customers to understand the business environment and needs. Also, identify relevant design, process and specification issues.




Job Responsibilities:

Developing, implementing, training and managing the FPD financial model and the models for current and future international operations.
Providing technical support and expertise for future expansion (acquisitions, mergers, joint ventures, and partnerships).
Coordinating the business plans and forecasts for international subsidiaries as well as the roll up of all FPD forecasts.
Providing management with monthly analysis and commentary on the variance of FPD’s business plan to actual results.
Providing support, coordinating, and implementing the Rolling Business Management forecast monthly for the FPD.
Maintaining and operating the Capital Management System for FPD’s capital assets.
Providing expertise in foreign accounting rules and regulations and developing the routine to convert differences to U.S. GAAP.




Skills:

Verbal and written communication skills, problem solving skills, attention to detail and interpersonal skills.
Strong ability to work independently and manage one’s time.
Strong leadership and mentoring skills necessary to provide support and constructive performance feedback.
Strong knowledge of design techniques and principles involved in production of drawings and models.
Strong knowledge of computer software, such as Visual Basic, Java, SQL, etc.




Education/Experience:

Bachelor's degree in a technical field such as computer science, computer engineering or related field required.
5-7 years' experience required.




JustinBradley is an EO employer - Veterans/Disabled and other protected categories.","
            Associate
          ","
          Contract
        ","
            Analyst and Finance
          ","
          Financial Services
          "
Data,United States,Data Scientist,https://www.linkedin.com/jobs/view/data-scientist-at-veear-projects-inc-3523769825?refId=qkB%2FXZP3jrO2zBPhKxgVlw%3D%3D&trackingId=MygP9n4Um7cyz%2Fe6xmqAeQ%3D%3D&position=22&pageNum=7&trk=public_jobs_jserp-result_search-card,"
                VeeAR Projects Inc.
              ",https://www.linkedin.com/company/veear-projects?trk=public_jobs_topcard-org-name,"
              Cupertino, CA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      5 hours ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","
        Job Description:  Experience in Python programming using Pandas, NumPy, Scikit, Keras, TensorFlow and similar libraries.  Programming under functional and object-oriented paradigm.  Knowledge of traditional machine learning algorithms (Random forests/SVM) and Deep learning (deep, convolutional, and recurrent networks).  SPECIAL EMPHASIS on LSTM-based networks, and hands-on experience required.  Functional knowledge of Statistics and Linear algebra.  Basic data engineering skills, database access, SQL.
      ","
            Entry level
          ","
          Contract
        ","
            Engineering and Information Technology
          ","
          Information Technology & Services
          "
Data,United States,Data Analyst/Evaluator,https://www.linkedin.com/jobs/view/data-analyst-evaluator-at-flushing-hospital-medical-center-3531324049?refId=qkB%2FXZP3jrO2zBPhKxgVlw%3D%3D&trackingId=lJK6l%2BbAFNJwOG3c0wSGOw%3D%3D&position=25&pageNum=7&trk=public_jobs_jserp-result_search-card,,,,"
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      49 minutes ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","We at Flushing Hospital, New York, New York, Department, of Psychiatry have an job opening for an Evaluator/Data Analyst for a 4 Year grant provided by Substance Abuse and Mental Health Services Administration (SAMHSA)




Responsibilities

• Establishing and coordinating a unified data collection and reporting system that accurately captures the required SAMHSA data quality and performance measures

• Training Patient Care Coordinator and other program staff in using the data collection and reporting system

• Working with computer programmers to make improvements to face sheet and standardized reports in Epic EHR

• Conducting periodic audits to ensure data integrity in collaboration with Patient Care Coordinator

• Conducting data analyses, producing periodic written reports on program outcomes, and communicating results to Project Director and other key staff

• Assisting in preparation of program progress reports to SAMHSA

• Coordinating, planning, and evaluating PI activities that promote the provision of quality care for the CCBHC and compliance with regulatory agencies

• Providing staff consultation regarding PI issues such as selection of appropriate measures, data collection and analysis, and monitoring all PI projects on an ongoing basis

• Serving as staff to QA/PI Committee for CCBHC; developing meeting presentations

• Supervising non-clinical staff and conducting performance reviews

• Coordinating project activities and maintaining contracts with designated community organizations that provide services to the CCBHC

• Liaising with Advisory Work Group members

• Maintaining grant budget and collaborates with Finance for payroll and purchasing

• Participating in development of the sustainability plan




Qualifications

Master's Degree in a Behavorial Health, Public Health, or Health Care Administration field
Experience evaluation Behavioral Health Programs
Excellent critical thinking, organizational and communication skills 
Strong detail orientation
Experience as a staff supervisor 
Ability to multitask
Excellent analytic, research, evaluation and statistical skills


","
          Full-time
        ",,,
Data,United States,Business Analyst,https://www.linkedin.com/jobs/view/business-analyst-at-rangam-3531322795?refId=A4eWgRYnEEus81bXRBGa1Q%3D%3D&trackingId=nIXy%2Bl%2B4D4ppV7%2Bsbbd0tA%3D%3D&position=1&pageNum=8&trk=public_jobs_jserp-result_search-card,"
                Rangam
              ",https://www.linkedin.com/company/rangam-inc?trk=public_jobs_topcard-org-name,"
              Foster City, CA
            ","
        

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      59 minutes ago
  
      ","
          
          
            Be among the first 25 applicants
          
        ","Minimum Salary: $40. 00per Hourly

Maximum Salary: $43.00 per Hourly




Job Description:

Business Analyst

This position will assume the role of a Business Analyst for the Product and Portfolio Management – Planisware implementation in Client .
The Business Analyst will seek out, develop, and help implement strategic initiatives for improved efficiency and productivity.
This role will partner with cross-functional project teams in a matrix environment.
The ideal candidate is a detailed planner, expert communicator, and a top-notch analyst.
They should also have solid experience with translating business and technology requirements into a cohesive documentation as pre-requisite of development activities.
This role will partner with global stakeholders, so the ability to work across different time zones is required.

Business Analyst duties and responsibilities include:

Partner with stakeholders across functional business units to develop necessary analysis and documentation
Drive identification of requirements across business units and identify substandard systems processes through evaluation and real-time data
Evaluate, analyze, and translate conceptual business requirements into technical requirements that is comprehensible to the developers and project team
Author and update internal and external documentation, and formally initiate and deliver requirements and documentation
Partner with the Product Lead and Project Manager in managing and tracking the status of requirements throughout the project cycle; enforce and redefine as necessary
Partner with the development team for developing forward-thinking systems prototypes to promote increased efficiency and productivity
Perform, evaluate, and communicate thorough quality assurance at every stage of system development
Conduct daily systems analytics to maximize effectiveness and troubleshoot problems
Develop meaningful and lasting relationships with partners for optimized systems integration, and respond to questions and concerns from managers and executives with supporting research and recommendations

Business Analyst Skills and Qualifications

Excellent and proven analytical, critical thinking, and creative problem-solving skills
Excellent listening, interpersonal, written, and oral communication skills
Logical and efficient, with keen to attention to details
Practical experience generating process documentation and reports
Excellent communicator with the ability to translate data into actionable insights
Highly motivated and directed
Ability to effectively prioritize and execute tasks while under pressure
Experience working in a team-oriented, collaborative and fast-pace environment
Demonstrated project management skills

Preferred Qualifications:

Bachelor’s degree in IT or Computer Science
Knowledge of Planisware, is a plus
5+ years of proven experience business analysis and systems development capacity
Proven development experience of innovative and impactful systems solutions
Proven capabilities in project and user-testing management
Highly proficient technical writing capabilities","
            Associate
          ","
          Contract
        ","
            Information Technology, Analyst, and Other
          ","
          Biotechnology Research and Pharmaceutical Manufacturing
          "
