Keyword,Location,Page,company,rating,Job_title,Place,salary,post_date,Job_description
 Data ,,16,Smithfield Foods,3.5,Business Analyst - Sales/Use Tax (Hybrid Opportunity),"Syracuse, NY",$46K - $67K (Glassdoor est.),30d+,"Job Locations: US-VA-Smithfield Your Opportunity:

The Finance/Accounting team is seeking out driven, detail-oriented professionals to exercise GAAP principles while preserving the superior financial standing of our company.

The Accounting Business Analyst- Indirect Tax is responsible for multi-state and local sales and use tax, property tax, and other business tax administration and compliance, including research and analysis of related tax laws and communication with state and local jurisdictions and authorities, for multiple legal entities.

Core Responsibilities:
Accurate and timely payment and reporting of sales and use taxes
Accurate and timely payment of property taxes
Accurate and timely payment and reporting of other business taxes
Research and respond to organization inquiries regarding taxability issues and tax law changes
Respond to sales and use tax exemption certificate inquiries
Assist with tax audits
Complete tax account reconciliations
Assist with preparation of Federal and State corporate income tax packages for multiple legal entities
Assist with Unclaimed Property reporting and administration
Create SOPs and maintain process documentation

Demonstrate continuous efforts to improve processes, increase data integrity and provide quality customer service to business partners
Complete project work and special request assignments as needed or perform other duties as defined by manager
The above statements are intended to describe the general nature and level of work being performed by people assigned to this job. They are not intended to be an exhaustive list of all responsibilities, duties, and skills required of personnel so classified. May perform other duties as assigned.
Qualifications:

To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals to perform the essential functions.

Bachelor’s Degree from a regionally accredited four-year college or university in Accounting or related field and 2+ years’ experience with sales and use tax, property tax, other business taxes, and general accounting; or equivalent combination of education or experience, required.
Bachelor's Degree, preferred.
Thorough knowledge of financial and business principles, including GAAP.
Experience in manufacturing industry a plus.
Experience with RIA Checkpoint or other tax research software.
Solid math skills.
Strong initiative and ability to manage multiple projects, as well as strong follow through skills.
Detail oriented and strong organizational skills.
Strong analytical, critical thinking and problem solving skills.
Ability to complete projects timely and accurately.
Strong written and verbal communication skills.
Ability to work well with others in fast paced, dynamic environment.
Ability to be respectful, approachable and team oriented while building strong working relationships and a positive work environment.
Careers and Benefits:
To learn more about Smithfield’s benefits, visit smithfieldfoods.com/careerbenefits.



PEOPLE MATTER


More than 63,000 employees globally drive our success. We strive to create a fair, ethical and rewarding work environment.



GROWTH & DEVELOPMENT


Working at Smithfield isn't just a job – it's the foundation for a lifelong career with training designed to help you advance professionally.



BENEFITS


Our people matter. That's why we offer excellent, comprehensive benefits packages to our full-time employees.



SUSTAINABILITY PLEDGE


Sustainability is ingrained in our culture and guides how we operate. We believe in innovating for the future.



About Smithfield Foods:
Headquartered in Smithfield, Va. since 1936, Smithfield Foods, Inc. is an American food company with agricultural roots and a global reach. With more than 60,000 jobs globally, we are dedicated to producing ""Good food. Responsibly®"" and serve as one of the world's leading vertically integrated protein companies. We have pioneered sustainability standards for more than two decades, including our industry-leading commitments to become carbon negative in our U.S. company-owned operations and reduce GHG emissions 30 percent across our entire U.S. value chain by 2030. We believe in the power of protein to end food insecurity and have donated hundreds of millions of food servings to our communities. Smithfield boasts a portfolio of high-quality iconic brands, such as Smithfield®, Eckrich® and Nathan's Famous®, among many others. For more information, visit www.smithfieldfoods.com, and connect with us on Facebook, Twitter, LinkedIn and Instagram.
EEO/AA Information:
Smithfield is an equal opportunity employer committed to workplace diversity. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, national origin, age, gender identity, protected veterans status, status as a disabled individual or any other protected group status or non-job characteristic as directed by law.

Apply Now: click Apply Now

Show Less 
Report"
 Data ,,16,Healthcare Training Leader,,Data Manager,"Syracuse, NY",$60K (Employer est.),17d,"E-commerce healthcare training company seeks full-time Data Manager to lead our team in the processing, loading and quality checking the marketing leads we acquire and add to our database.

These qualified marketing prospects are the lifeblood of our company. You will have the important job of managing the processes and staff that are responsible for the capture, completion, and accuracy of all marketing prospects added to our system. This process supports our marketing team and drives the majority of our company’s revenue.

Your day-to-day duties will range from diving in and processing actual prospect records before they are loaded to setting strategic goals for your team to ensure our prospect database continues to grow.

Key Responsibilities:

Manage the acquisition, validation, tagging, and formatting of new email marketing prospects.
Work closely with marketing team to optimize prospect volume and results
Coordinate between departments to ensure deadlines are met
Prioritize data so that the highest quality prospects are processed first
Meet monthly volume and accuracy goals
Front-line management of data processing team of 2 (1 onsite and 1 offsite)
Audit work to ensure accuracy and quality of data before loading
When needed, jump in and process prospects with your team to ensure goals are met
Solve problems as they arise to keep prospects moving

Requirements:

Values: Buy in and to our company values
Experience: 3+ years’ experience as data project manager (or similar job), preferably supporting marketing functions
Computer: EXCELLENT MS Excel skills

MS Dynamics and SQL a massive plus, but not required.

Healthcare Knowledge: Although not completely necessary, it would be hugely beneficial
Details: Track numerous details under tight deadlines with minimal errors.
Change: Ability to shift gears quickly.
Location: North Naples office (partially remote may be possible after time)
Deadlines: Meet numerous deadlines
Management: Strong problem-solving, multitasking and prioritization skills. You never give up.
Communications: Strong verbal and written communication skills.
Auditing: Ability to utilize key indicators to identify problems – then take action to resolve.
Strategy: Regularly examine current processes to identify opportunities to improve speed and accuracy.

Company Core Values: Own it, People Matter, Persistent Optimism, and Results

Our entire team moves fast and never shies away from a challenge. We are definitively a glass entirely full group. This doesn’t mean that we have our heads in the clouds. We live in reality, driven by data and numbers. When mistakes happen (which they do), we own them. Then, we use what we’ve learned and do it right the next time. We respect each other, but say what needs to be said. We work hard so we can have a balanced life. With that said, when we are here we are results-oriented and driven.

This role is a chance to use your talent and expertise to make a visible difference in our company growth. The opportunity to work with a dedicated, talented, fun team that love their jobs, thrive on results and really enjoy coming to work each day (life is too short to simply go through the motions). We even have a company dog (who is hypoallergenic).

We’re looking for a rock star to join our team that can make a real difference in our company success. So, if you have the skills and meet the requirements in this posting and if you want to work somewhere that appreciates you and the work you do, is fast-moving, positive and results driven – we would love to have you join our team!!!!

Job Type: Full-time

Pay: $60,000.00 per year

Benefits:

Flexible schedule
Health insurance
Paid time off
Tuition reimbursement

Schedule:

8 hour shift
Day shift
Monday to Friday
No nights
No weekends

Supplemental pay types:

Bonus pay

Application Question(s):

Are you able to work in our Naples, FL office?

Experience:

Microsoft Excel: 3 years (Required)
Data management: 3 years (Required)

Work Location: In person

Show Less 
Report"
 Data ,,16,"WorldCom Exchange, Inc",,Sr. Data Center Solutions Architect,"Syracuse, NY",,21d,"Key Responsibilities:

· Effectively can lead/direct a team of resources

· Understand power cooling/airflow as it pertains to a Data Centers globally

· Ability to perform power assessments and calculations

· Knowledge of structured cabling options

· Knowledge of power distribution and options both domestic and global

· Overall Data Center architecture and placement of equipment

· Can conform to shifting priorities, demands and timelines through analytical and problem-solving capabilities

· Technical background in Data Center, Power/Cooling, Storage, Compute and Networking Technologies

· Ability to create complete Data Center documentation with the associated tools

· Excellent client facing communication and presentation skills

· Working knowledge of application dependencies

· Architecturally assist in data center migrations and transformations, cloud and on-prem

· Understanding of HW Lifecyle management and strategies

· Ability to work with OEM’s understanding product requirements

· Ability to create staged migration activities around application dependencies

· Run fiber, power and Ethernet cabling to specifications

· Coordinate / Engage with and support third party vendors

· Perform cabinet/cage audits

· Perform migrations of equipment, power, or networking device

· Rack and install UPS and PDU devices into data center racks

· Basic Networking removal/installation and clearing of configurations

· Provide site survey support for infrastructure projects, as well as large space, power, equipment and Wi-Fi deployments.

· Documenting cut sheets, topologies, network configs, etc.

· Regularly takes time and attends regular formal or informal training to maintain and upgrade knowledge, skill, and performance levels

Knowledge and Skills Preferred:

· Finds technology and innovation intriguing and likes to have fun while approaching your work with passion and enthusiasm.

· Team player with the ability to work with others solving problems.

· Strong interpersonal, written, and oral communication skills

· Strong ability to work independently or in a team-oriented, collaborative environment

· Self-starter, self-motivated, ability to effectively prioritize and execute tasks

· Can conform to shifting priorities, demands and timelines through analytical and problem-solving capabilities

· Technical background in Data Center, Power/Cooling, Storage, Compute and Networking Technologies

· MS Word, MS Excel, PowerPoint, MS Project, Visio, SharePoint, or equivalents

Job Type: Full-time

Benefits:

401(k)
401(k) matching
Dental insurance
Health insurance
Paid time off
Vision insurance

Schedule:

Monday to Friday

Ability to commute/relocate:

Salem, NH 03079: Reliably commute or planning to relocate before starting work (Required)

Experience:

Engineering: 10 years (Required)

Work Location: Hybrid remote in Salem, NH 03079

Show Less 
Report"
 Data ,,16,Millennium Print Group,2.9,Variable Data Programmer,"Syracuse, NY",$43K - $65K (Glassdoor est.),12d,"Millennium Print Group ""MPG"", a subsidiary of The Pokémon Company International, is in The Research Triangle Park area of North Carolina.

Since its inception in 2014 under the current executive team, the Millennium Print Group has assembled a dedicated and highly talented staff of print professionals and has built a world-class organization that is customer focused, market-competitive, and quality driven.

Our unique ability offers a variety of services specializing in trading specialties and collectible cards. Since 2019, MPG has nearly tripled in size.

Currently, MPG is seeking to hire an experienced Variable Data Programmer for our location at 9301 Globe Center Dr, Morrisville, NC 27560. If you possess the required skills and experience as outlined below, please submit your resume for consideration.


RESPONSIBILITIES

Receive information from customers and create excel files for variable data to feed into variable data software.
Oversee, evaluate, and calibrate equipment, systems, and procedures used in the development and production of products.
Collaborate with other departments for change management, for developing regulatory documentation, and for cleaning validation activities monitoring.
Develop manufacturing processes to ensure proper scale up and design verification/validation.
Ensure that process improvements are evaluated and implemented through the change control management process.
Develop and maintain databases for tracking test results, validation activities, and/or validated systems.
Lead multiple projects with minimal oversight.
Take responsibility for all aspects of data management to include tracking and validating data.
Ensure accuracy and quality of data.
Complete other assigned projects and tasks.


MINIMUM QUALIFICATIONS

Knowledge of various variable data software (XMPie, HP SmartStream)
Advanced Microsoft Excel Skills
Intermediate math skills
Experience in variable data programming
Exceptional attention to detail
Ability to work independently and with multiple teams
Experience in print industry is preferred.


COMPENSATION & BENEFITS

MPG offers a leading-edge compensation package which includes the following:

A highly competitive compensation ""above the industry"" commensurate with experience which includes an annual incentive bonus plan
100% Employer-paid medical, dental base plan, vision, life/AD&D, and short-term and long-term disability, while subsidizing premiums for medical, dental, and vision for employee dependents
401(k) Plan with up to a 4% (dollar for dollar) Employer match
Health Savings/Flexible Spending Account options
Paid time off, including 9 company-paid holidays
Employee Assistance Program
And, much more!


For more information, please visit our Company Website at https://mprintgroup.isolvedhire.com/jobs/

Millennium Print Group is an Equal Opportunity Employer

Apply Now: click Easy Apply

Show Less 
Report"
 Data ,,16,Torn Ranch,3.6,Customer Care/Order Entry/Sales Support Representative,"Syracuse, NY",$21.00 Per Hour(Employer est.),30d+,"At Torn Ranch, We Create Joyful Experiences with Food!

Customer Care/Order Entry/Sales Support Representative

Torn Ranch is a Forbes Travel Guide recognized provider of gourmet foods, healthy snacks and worthy indulgences to the Hospitality, Retail and Aviation industries and fine food purveyors world-wide. We are searching for a motivated and experienced Customer Care Representative to work in our Customer Service Excellence department.

The Customer Care Representative assists both potential and existing customers by answering product and service questions, as well as suggesting information about additional products and services. They will process orders, prepare correspondence, and fulfill customer needs to ensure customer satisfaction. By doing all this, each representative helps change the world by providing memorable experiences, one sweet or savory bite at a time!

Responsibilities:

Serves customers by providing product and service information and responding promptly to customer inquiries
Generate sales leads
Identify and assess customers' needs to achieve satisfaction
Build sustainable relationships of trust through open and interactive communication
Provide accurate, valid and complete information by using the right methods/tools
Open and maintain customer accounts by recording account information
Resolve product or service issues by clarifying the customer's complaint; determining the cause of the problem, selecting and explaining the best solution to solve the problem, expediting correction or adjustment and following up to ensure resolution and satisfaction
Maintain financial accounts by processing customer adjustments
Recommend potential products or services to management by collecting customer information and analyzing customer needs
Prepare product or service reports by collecting and analyzing customer information
Contribute to team effort by accomplishing related results as needed
Manage large amounts of incoming calls
Follow communication procedures, guidelines and policies
Go the extra mile to engage customers
Cancel or upgrade accounts
Assist with placement of orders, refunds, or exchanges
Advise on company information

Qualifications:

Proven customer support experience or experience as a Client Service Representative
Track record of over-achieving
Excellent communication and presentation skills (speaking and active listening)
Familiarity with CRM systems and practices (Sage CRM a Plus)
Customer service orientation and ability to genuinely adapt/ respond to different types of personalities making the customer feel cared for, cared about, and appreciated
Ability to multi-task, prioritize, and manage time effectively

Requirements:

Requires a BA or equivalent and 5+ years of experience in the field or in a related area
Has knowledge of commonly-used concepts, practices and procedures
Strong negotiation skills
Positive attitude
Attention to detail
People oriented
Analytical problem solver
Organizational skills
Ability to work under pressure
Strong computer skills'

Job Type: Full-time

Pay: From $21.00 per hour

Benefits:

401(k)
Dental insurance
Health insurance
Paid time off
Vision insurance

Weekly day range:

Monday to Friday

Work Location: In person

Show Less 
Report"
 Data ,,16,Brooks-TLC Hospital System,3.5,Quality Assurance & Data Coordinator,"Syracuse, NY",$65K - $85K (Employer est.),7d,
 Data ,,16,Minnesota National Bank,,Accounting/Data Processing,"Syracuse, NY",$35K - $45K (Employer est.),7d,
 Data ,,16,JPMorgan Chase & Co,3.9,3/21: Data Entry In-person Hiring Event (Monday-Friday),"Syracuse, NY",$20.00 - $21.50 Per Hour(Employer est.),18d,"The Data Key Entry Specialist will be responsible for data keying and expected to maintain high levels of productivity and accuracy on a daily basis. Specific responsibilities will include, but are not limited to the following:

Inserting customer and account data by inputting text and numerical information from source documents
Reviewing data for deficiencies or errors
Correcting inaccuracies and validating output
Keeping information confidential

Requirements:

Typing skills
Ability to confirm and/or correct data that is presented for data capture to align to information on document
Maintain efficient rate of productivity and high rate of accuracy
Alphanumeric data entry skills
Must be able to meet deadlines and be flexible to support peak volumes
Must be able to follow outlined processes and procedures accurately
Must be able to work in a team environment with a diverse group
Flexibility and willingness to learn and be utilized in all areas of operation
Open minded with a positive attitude
Physical requirements: Sitting – up to 100% of the time, Standing – up to 10% of the time, Walking – up to 10% of the time

Schedule options:

Hybrid:
5:30 pm - 2:00 am; Monday, Wednesday, Thursday

3:30 pm - 2:00 am; Tuesday
5:30 pm - 12:00 am; Friday

Pays 10% Shift Differential

This position may require you to work non-traditional hours and/or additional hours as business needs arise. Work schedule might be subject to change.

This position will require functional training. This training is essential to your success; your attendance and punctuality during training is mandatory. In addition, we will evaluate your knowledge and performance during and after completion of training. Both your successful completion of training and our evaluation that you are ready to move into your role are requirements for your continued employment.

A Government Security Clearance may be required for this position. This includes, but is not limited to:

Fingerprints
Credit Check
Employment History
Tax Filing History (possibly)
References (possibly)
Proof of U.S. Legal Permanent Residence up to 7 years

Same Posting Description for Internal and External Candidates

Job Type: Full-time

Pay: $20.00 - $21.50 per hour

Benefits:

401(k)
401(k) matching
Dental insurance
Employee assistance program
Employee discount
Flexible spending account
Health insurance
Health savings account
Life insurance
Paid time off
Parental leave
Referral program
Retirement plan
Tuition reimbursement
Vision insurance

Schedule:

10 hour shift
12 hour shift
8 hour shift
Evening shift
Monday to Friday
Night shift
No weekends

Ability to commute/relocate:

South Burlington, VT 05403: Reliably commute or planning to relocate before starting work (Required)

Work Location: One location

Show Less 
Report"
 Data ,,16,Boulder Community Health,3.6,Cancer Data Registrar Coordinator,"Syracuse, NY",$23.21 - $34.80 Per Hour(Employer est.),30d+,"Full Time, Flexible weekday schedule. 36 hours/week.

Pay Range is between $23.21-$34.80/hr, depending on years of relevant and like experience.

Boulder Community Health is a Certified Level II Trauma Center. In 2022, we celebrated the 100thanniversary of the founding of our organization. We are honored to hold the awards of 2021 U.S. News & World ‘Best Hospitals for Maternity Care’, 2019 Best Medical Facility from Boulder Weekly, and Best Local Employer from Daily Camera. Come be part of an independent, community-focused health system; feel good knowing that your work will make a difference in people’s lives and positively contribute to the community.

POSITION SUMMARY

Coordinates the cancer data management system to promote quality care for the cancer patients at Boulder Community Health. Maintains compliance with the requirements for an approved cancer program and national accreditation program for breast centers set forth by the American College of Surgeons Commission on Cancer. Maintains compliance with the requirements for mandatory statewide reporting set forth by the Colorado Cancer Registry and Department of Public health.

JOB QUALIFICATIONS

Education or Formal Training

Accredited Record Technician (RHIT) or Registered Record Administrator (RHIA) preferred. Certified Tumor Registrar (CTR) required. ICD-9 Coding, cancer staging and word-processing. Expertise required with Excel spreadsheets and CNExT (or similar automated cancer registry system) ACOS web-based data upload process including but not limited to the National Call for Data (NCDB) and the Facility Identifiable data (FIPS level 1 & 2). State of Colorado Public Health and Environment compliance with state and federal laws mandating data collection and compliance in the research of those diagnosed with and treated for cancer. The Cancer Registry is responsible for guarding the hospitals compliance and fostering a cohesive relationship with the State liaisons and personnel and providing documentation to them upon request, to evidence the hospitals compliance with the state and federal statutes.

Special Qualifications (Licensure, Registration, etc.)

Bachelor or Associate Degree in health information technology are related field preferred. Certified Tumor Registrar (CTR) required.

Knowledge, Skill and Ability

Knowledge of all American College of Surgeons and State of Colorado requirements for Cancer Registry accreditation process. Working knowledge of all levels of accreditation and evidence of experience with standards.
Evidence of ability to produce an annual report and comply with procedures for reporting to the state as required by American College of Surgeons.
Demonstrated ability for successful completion of ACOS accreditation survey.
Demonstrated excellent communication skills:
Writing ability including accurate grammar and spelling as evidenced by concise and clear report writing, compilation and organization of annual reports, preparation of tumor conference agendas, and synopses of data.
Verbal skills as evidenced by ability to communicate with all members of the health care team, the state tumor registry and patients when appropriate.
Demonstrated ability to execute a successful breast & cancer conference.
Demonstrated ability to accurately analyze and abstract patient records with an average time of 60 minutes or less per abstract.
Detail-oriented with ability to make independent decisions and use critical thinking skills.
Demonstrated ability to execute accomplishment of ACOS required registry data studies
Demonstrated ability to execute scientific studies leading to sound data to be presented to the Cancer Committee as a source of outcomes analysis.
Demonstrated ability to keep apprised of the ever-changing policies and procedures of the state of Colorado and the data reporting elements involved in this process.
Demonstrated ability to research and comply with changing federal agency regulations.
Demonstrated ability to stay up to date with regulatory and complementary agencies to adjust hospital abstracting when a specific precedent has been changed or set. The agencies include but are not limited to; coding schemes (CPT, ICD-0-3, ICD-9-CM), Surveillance Epidemiology & End Results (SEER), American Joint Commission on Cancer (AJCC).
Must have knowledge and ability to perform required aspects of the computer and its programs: follow-up letters, statistical reports, Colorado State Cancer Registry reporting and other required medical and cancer data.

Experience

At least five years of experience as a cancer data registrar in an ACOS accredited Cancer Program.

ESSENTIAL DUTIES AND RESPONSIBILITIES

Assists in developing and maintaining cancer program standards by ACoS/COC and NAPBC.
Coordinates maintenance of appropriate files, reports and other cancer related data to ensure approval standards by the American College of Surgeons and the Colorado State Cancer Registry. Preparing graphs and statistics.
Prepares cancer reports and statistical data of the cancer program and breast center activities to administration, physician, outside agencies and/or Colorado State Cancer Registry.
Develops and implement changes in cancer registry policies and procedures to ensure CoC and NAPBC requirements
Monitors quality data (including periodic audits) to ensure data quality and compliance with state and CoC and NAPBC requirements.
Coordinates, plans, attends, documents, and promotes attendance at all Tumor Conferences.
Schedules a minimum of 4 Cancer Committee meetings a year on the medical staff calendar.
Drafts Cancer Committee agendas to represent each standard outlined by the ACOS. Allocate time on the agenda for each coordinator and specialty to give report, at the designated intervals required by the ACOS, if not more often.
Serves as a member of the Cancer Committee.
Coordinates Cancer Registry abstractors and oversight of all of their encompassing cancer registry activities.

About Boulder Community Health and Boulder, Colorado

Uncompromising medical excellence delivered with respect and compassion. Since 1922, Boulder Community Health has built a strong reputation on these values. As community-owned and operated not-for-profit hospital and clinic locations, we remain dedicated to the evolving needs of our citizens and providing access to high-quality care. Nestled in the foothills of the Rocky Mountains, the Boulder lifestyle is conductive to enjoying the outdoors and brings a fresh perspective to healthcare practice. Surround yourself by natural beauty and an active, life-embracing community. Enjoy state-of-the-art facilities and equipment along with competitive compensation and benefits, including health/dental/life, tuition reimbursement, on-site fitness center, Employee Wellness, Employee Activities & Discounts, and many more!


Location: Boulder Community Health · Oncology Services Admin
Schedule: Full-time, Days - 8 hour shifts, M - F, flexible schedule
Show Less 
Report"
 Data ,,16,"Davis Behavioral Health, Inc.",3.4,Program & Data Manager - DBH Prevention & Education,"Syracuse, NY",$55K (Employer est.),5d,"Davis Behavioral Health (DBH) is seeking a full-time Program & Data Manager to oversee program planning, implementation, evaluation, and reporting for Prevention & Education efforts in Davis County. The ideal candidate possesses excellent communication skills, is meticulous, creative, and is a strong team player.

Essential Functions

The essential functions assigned to the Program & Data Manager include, but are not limited to the following:

Gather, track, evaluate, and report on Prevention & Education efforts on the program, coalition, and county levels.
Create visual materials such as print and digital marketing, reporting charts, and infographics to market programs and highlight effectiveness.
Write and report on grants to support the Prevention & Education efforts in Davis County
Work with the Prevention Coordinator to illustrate the significance of prevention to key stakeholders, and strategize how to continue to grow support, funding, and community reach.
Oversee and manage all aspects of scheduling, set up, facilitation, and follow-up for DBH sponsored Prevention & Education programs, as well as community events, on occasion.
Supervise program instructors and childcare staff, and provide them support, training, and professional development.
Coordinate with the Prevention Team regarding Prevention & Education programming needs across the county, as well as in individual schools and coalition areas.
Work with Diversity Coordinator regarding potential program barriers and solutions for diverse populations within Davis County

Preference may be given for candidates who use his/her own recovery experience and training to assist consumers.

Schedule

This position works in an office setting 40 hours per week. May be required to work occasional evening hours and weekends, as needed. Limited remote work may be allowed. There will be periodic travel required.

The successful candidate will primarily work a Monday through Friday day schedule but will be required to be flexible to attend required meetings, trainings, and other events associated with the role of Program and Data Manager as well as to oversee and supervise the prevention and education efforts, which mostly take place in the evening hours.

Compensation

The starting annual wage for the successful candidates is outlined below:

$55,000.00 per annum for candidates with a Master's degree (exempt FLSA status)
$21.00 per hour for candidates with a Bachelor's degree (non-exempt FLSA status)
Spanish-language incentive stipend (paid bi-weekly) available. Must pass a verbal Spanish-language proficiency assessment to qualify.

Davis Behavioral Health, Inc.

Davis Behavioral Health's mission is to provide access to quality behavioral healthcare by:

Adhering to principles of choice, safety, transparency, and collaboration with our clients, staff, and partners;
Utilizing evidence-informed practices to best serve our clients; and
Being fiscally wise and responsible.

Davis Behavioral Health understands that excellent clinicians are vital to meeting the standards established by its mission and vision statements.

It is highly preferred that individuals who are interested in obtaining employment at DBH, their spouse, or one of their dependents not be actively receiving services at DBH except for medication management services to eliminate/avoid possible conflicts or uncomfortable boundaries.

DBH understands that excellent employees are vital to meeting the standards established by its mission and vision statements. DBH is committed to excellence in community-based behavioral health treatment, progressive, vital and continually responsive to the needs of the community, and advocates for the behavioral health needs of our clients.

Davis Behavioral Health is an equal opportunity employer.

Required Experience

Minimum Qualifications

Bachelor’s Degree in Public Health, Social Work, Communication, Business, or other related fields, required. Master’s Degree preferred.
Experience with program development and implementation.
Ability to collaborate well with people of all ages and backgrounds.
Must be willing to complete a criminal background check and pre-employment drug screen.
Valid Utah Driver’s License in good standing.
Must have own transportation.

Required Skills and Abilities

Strong, effective, clear, and concise communication skills, both oral and written
Organized and meticulous.
Dependable, with proven ability to work independently and follow-through with responsibilities.
Able to take initiative and solve problems effectively.
Gather, track, evaluate, and report program data.
Analyze and synthesize data into written and visual formats.
Computer skills, including familiarity with the Microsoft Office products, design software such as the Adobe Suite, and ability to learn new systems.
Perform effectively in stressful situations.

Preferred Skills and Abilities:

Knowledge of Prevention & Education programming and framework
Grant writing and management
Create physical and digital marketing materials.
Supervisory experience
Bilingual English/Spanish
Public speaking skills

The selected candidate must successfully pass a pre-employment criminal background check and drug screening. DBH will not hire individuals currently using illegal drugs or abusing alcohol; therefore, making employment at DBH conditional upon successfully passing pre-employment drug screening by providing a valid sample. Candidates who are offered employment are required to report for a drug screen at an Intermountain WorkMed location within 24 hours of being requested to do so by the DBH Human Resources Department.

Davis Behavioral Health works with Federal grants and must comply with the Federal drug laws, including no use of medical marijuana.

Benefits

Davis Behavioral Health, Inc. offers an incredible valuable and comprehensive benefits packages to eligible employees. A copy of the current DBH Benefits Guide is available upon request.

DBH benefits include:

Medical Insurance with multiple plan options - The current carrier and network is SelectHealth Share.
High Deductible Health Plan with a sizeable employer Health Savings Account contribution
Traditional Health Plan
Dental Insurance - The current carrier and network is Dental Select Platinum.
Vision Insurance - Offered by Opticare of Utah
Flexible Spending Account (FSA)
Annual healthcare spending limit: $2,750
Annual dependent care spending limit: $5,000
Retirement
Utah Retirement System participating agency
401(k) - DBH matches up to 2% of annual earnings
Voluntary employee-funded options available (457 Plan Roth IRA)
Life and Accidental Death and Dismemberment Insurance
Basic Life and AD&D Benefit Amounts
Employee :2x your base annual earnings, rounded to the nearest $1,000, to a maximum of $300,000
Spouse: $10,000
Child(ren): $5,000 on each eligible dependent child
Voluntary Life and AD&D Insurance
Long-term Disability
Health Reimbursement Account offered to employees to voluntarily opt out of DBH medical and/or dental insurance
Up to $2,860 per year contributed by DBH after required employee contribution
Voluntary Insurance - Administered by Allstate
Voluntary Accident
Voluntary Identity Protection
Voluntary Critical Illness
Employee Assistance Program (EAP)
Offered through the SelectHealth LiVe Well program.
Health Reimbursement Arrangement (HRA)
Available for employees who opt out of medical and/or dental insurance coverage.

Job Type: Full-time

Pay: $55,000.00 per year

Benefits:

401(k)
401(k) matching
Dental insurance
Employee assistance program
Employee discount
Flexible spending account
Health insurance
Health savings account
Life insurance
Paid time off
Referral program
Retirement plan
Vision insurance

Schedule:

8 hour shift
Monday to Friday

Application Question(s):

Davis Behavioral Health, Inc. is a drug-free workplace and requires all employees to successfully pass a pre-employment drug screening. I understand that if I am offered a position at DBH, that offer is contingent on successfully passing a drug screening. Yes/No
Davis Behavioral Health, Inc. requires all employees to successfully pass a pre-employment criminal background screening. Are you able to successfully pass a criminal background screening? Yes/No
It is highly preferred that individuals who are interested in obtaining employment at DBH, their spouse, or one of their dependents are not actively receiving services at DBH except for medication management services to eliminate/avoid possible conflicts or uncomfortable boundaries. Please acknowledge that you understand this preference. Yes/No
Please provide the names and email addresses for two (2) professional references.
Do you have experience with grant writing or fundraising? Please explain.
Please describe your experience with creating physical and digital marketing materials and what makes such materials a meaningful tool.
Please describe your public speaking skills and how they make you an effective and engaging public speaker.
Please describe how your professional experience and expertise directly relate to your ability to success in this position.
Please describe your professional experience with prevention and education.

Education:

Master's (Preferred)

Language:

Spanish (Preferred)

Work Location: Hybrid remote in Layton, UT 84041

Show Less 
Report"
